case,case_label,p,n_total,train_n,test_n,data_seed,init_seed,strategy,strategy_label,round,selected_n,test_mse,fpr_distance,tpr_distance,combined_distance,distance_norm,dopt_weight,batch_dopt_added,batch_random_added,batch_latin_added,p_dim,source_prefix
highdim_local,Local interior,50,10000,7500,2500,2,0,measure_weighted,Measure-weighted,1,875,0.0340541483847456,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,161,339,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,measure_weighted,Measure-weighted,2,1375,0.0195041925806654,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,161,339,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,measure_weighted,Measure-weighted,3,1875,0.0207988924343157,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,161,339,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,measure_weighted,Measure-weighted,4,2375,0.014411008661355,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,161,339,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,measure_weighted,Measure-weighted,5,2875,0.0129078263683391,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,161,339,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,measure_weighted,Measure-weighted,6,3375,0.0114684850547088,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,161,339,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,random,Random,0,375,0.0462854676075665,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,random,Random,1,875,0.0549938502226173,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,random,Random,2,1375,0.0242430756529782,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,random,Random,3,1875,0.0133015550266755,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,random,Random,4,2375,0.0131222208859735,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,random,Random,5,2875,0.0105941524272228,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,random,Random,6,3375,0.0109311922649628,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,dopt,D-optimal,0,375,0.0625260991358781,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,dopt,D-optimal,1,875,0.0440872089520566,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,dopt,D-optimal,2,1375,0.0181663893840269,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,dopt,D-optimal,3,1875,0.0198751025708964,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,dopt,D-optimal,4,2375,0.0147848904204544,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,dopt,D-optimal,5,2875,0.0093119064168027,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,dopt,D-optimal,6,3375,0.0100135109253964,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,latin,Latin hypercube,0,375,0.0582405462041118,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,latin,Latin hypercube,1,875,0.036229859567726,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,latin,Latin hypercube,2,1375,0.0227739235950751,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,latin,Latin hypercube,3,1875,0.0168311117496633,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,latin,Latin hypercube,4,2375,0.018888897443166,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,latin,Latin hypercube,5,2875,0.0163123019888597,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,latin,Latin hypercube,6,3375,0.0120133834152398,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.9655494695554568,0.322392844788953,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,measure_weighted,Measure-weighted,0,375,0.0379389945269667,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,measure_weighted,Measure-weighted,1,875,0.0321949832095261,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,192,308,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,measure_weighted,Measure-weighted,2,1375,0.0217177664826228,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,192,308,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,measure_weighted,Measure-weighted,3,1875,0.0169112498256828,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,192,308,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,measure_weighted,Measure-weighted,4,2375,0.0164297895182682,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,192,308,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,measure_weighted,Measure-weighted,5,2875,0.0104800287046894,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,192,308,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,measure_weighted,Measure-weighted,6,3375,0.0104985654766929,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,192,308,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,random,Random,0,375,0.0631845201768157,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,random,Random,1,875,0.0310838095710274,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,random,Random,2,1375,0.0310302204473397,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,random,Random,3,1875,0.0211864012267089,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,random,Random,4,2375,0.0214528325380735,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,random,Random,5,2875,0.0136990957598738,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,random,Random,6,3375,0.0119909541036215,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,dopt,D-optimal,0,375,0.0453623226367205,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,dopt,D-optimal,1,875,0.0336549133347796,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,dopt,D-optimal,2,1375,0.0378776718800236,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,dopt,D-optimal,3,1875,0.0147427214205736,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,dopt,D-optimal,4,2375,0.0117245327518297,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,dopt,D-optimal,5,2875,0.0161071037716383,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,dopt,D-optimal,6,3375,0.0112948461285498,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,latin,Latin hypercube,0,375,0.0769589318418679,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,latin,Latin hypercube,1,875,0.0622110865641764,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,latin,Latin hypercube,2,1375,0.0301045620196367,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,latin,Latin hypercube,3,1875,0.0258800467485863,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,latin,Latin hypercube,4,2375,0.0148929120952914,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,latin,Latin hypercube,5,2875,0.0174114454023343,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,latin,Latin hypercube,6,3375,0.0124655596866915,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.8700419201248029,0.3844727519188781,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,measure_weighted,Measure-weighted,0,375,0.0450506232670326,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,measure_weighted,Measure-weighted,1,875,0.0639936159065328,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,296,204,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,measure_weighted,Measure-weighted,2,1375,0.0195215626107152,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,296,204,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,measure_weighted,Measure-weighted,3,1875,0.0131770410406144,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,296,204,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,measure_weighted,Measure-weighted,4,2375,0.009250805258512,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,296,204,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,measure_weighted,Measure-weighted,5,2875,0.0088177971381293,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,296,204,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,measure_weighted,Measure-weighted,6,3375,0.0083560833621862,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,296,204,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,random,Random,0,375,0.0586516924896273,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,random,Random,1,875,0.0374979615978415,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,random,Random,2,1375,0.0227794242674045,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,random,Random,3,1875,0.0156422778819913,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,random,Random,4,2375,0.0135913301879785,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,random,Random,5,2875,0.0105874437977627,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,random,Random,6,3375,0.0071151029687877,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,dopt,D-optimal,0,375,0.0516918230800711,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,dopt,D-optimal,1,875,0.0141123105608119,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,dopt,D-optimal,2,1375,0.0200646499976987,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,dopt,D-optimal,3,1875,0.0094054738995906,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,dopt,D-optimal,4,2375,0.0089282073055839,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,dopt,D-optimal,5,2875,0.0069798115973194,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,dopt,D-optimal,6,3375,0.0068739933119541,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,latin,Latin hypercube,0,375,0.0403571596394455,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,latin,Latin hypercube,1,875,0.0350076115094389,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,latin,Latin hypercube,2,1375,0.0225890802407157,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,latin,Latin hypercube,3,1875,0.0125416049313531,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,latin,Latin hypercube,4,2375,0.0114985144347699,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,latin,Latin hypercube,5,2875,0.0106642686213543,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,latin,Latin hypercube,6,3375,0.011359826428493,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.5522484905072724,0.5910384811702729,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,measure_weighted,Measure-weighted,0,375,0.0320335222942303,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,measure_weighted,Measure-weighted,1,875,0.0190736915846619,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,150,350,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,measure_weighted,Measure-weighted,2,1375,0.0186219776566696,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,150,350,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,measure_weighted,Measure-weighted,3,1875,0.008860542236013,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,150,350,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,measure_weighted,Measure-weighted,4,2375,0.0099726630208836,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,150,350,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,measure_weighted,Measure-weighted,5,2875,0.0071609605466454,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,150,350,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,measure_weighted,Measure-weighted,6,3375,0.0070437627096134,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,150,350,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,random,Random,0,375,0.0474146932469143,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,random,Random,1,875,0.0217576417167327,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,random,Random,2,1375,0.0134312785126092,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,random,Random,3,1875,0.013044708732862,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,random,Random,4,2375,0.0107336960578997,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,random,Random,5,2875,0.0078443037847825,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,random,Random,6,3375,0.0098818560500292,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,500,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,dopt,D-optimal,0,375,0.0534248565523756,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,dopt,D-optimal,1,875,0.0222046177952472,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,dopt,D-optimal,2,1375,0.0173353209842298,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,dopt,D-optimal,3,1875,0.0144451300938773,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,dopt,D-optimal,4,2375,0.0074280287328052,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,dopt,D-optimal,5,2875,0.007464361171513,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,dopt,D-optimal,6,3375,0.0056561830366682,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,500,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,latin,Latin hypercube,0,375,0.051014740124462,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,latin,Latin hypercube,1,875,0.0392221444634944,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,latin,Latin hypercube,2,1375,0.0149132111163926,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,latin,Latin hypercube,3,1875,0.0176638061300579,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,latin,Latin hypercube,4,2375,0.0095220290348092,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,latin,Latin hypercube,5,2875,0.0072735097542811,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,latin,Latin hypercube,6,3375,0.0067844791113125,0.0028953121280401,0.9665137434674528,0.4847045277977465,1.0,0.3,0,0,500,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,4,0,measure_weighted,Measure-weighted,0,375,0.0624182988053477,0.0028432164950411,0.5914910600109228,0.2971671382529819,0.444044572407324,0.6613710279352394,0,0,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,4,0,measure_weighted,Measure-weighted,1,875,0.0210662322883032,0.0028432164950411,0.5914910600109228,0.2971671382529819,0.444044572407324,0.6613710279352394,331,169,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,4,0,measure_weighted,Measure-weighted,2,1375,0.0173159956093531,0.0028432164950411,0.5914910600109228,0.2971671382529819,0.444044572407324,0.6613710279352394,331,169,0,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,4,0,measure_weighted,Measure-weighted,3,1875,0.0142922975753205,0.0028432164950411,0.5914910600109228,0.2971671382529819,0.444044572407324,0.6613710279352394,331,169,0,50,measure_weighted_sampling_grand_mean_p50
